1,18,198,Floor Scrubber,เครื่องขัดพื้น
1,18,199,Other Cleaning Equipment,อุปกรณ์ทำความสะอาดอื่นๆ
1,19,200,Food Truck,รถกาแฟเคลื่อนที่
1,19,201,Kiosk,คีออส ร้านกาแฟ
1,20,202,Large Size,ร้านขนาดใหญ่
1,20,203,Medium Size,ร้านขนาดกลาง
1,20,204,Small Size,ร้านขนาดเล็ก
1,20,205,Food Truck Set,ชุดเปิดร้านแบบ Food Truck
1,20,206,Kiosk Set,ชุดเปิดร้านแบบ Kiosk
2,21,207,Water,น้ำดื่ม
2,21,208,Coffee / Non Dairy Creamer  / Tea,กาแฟ / ชา / ครีมเทียม 
2,21,209,Syrup / Condensed Milk ,น้ำเชื่อม / นมข้นหวาน 
2,21,210,Cocoa,โกโก้
2,21,211,Fresh Milk / Pasteurized Milk,นมจืด / นมพาสเจอร์ไรส์
2,21,212,Fruit/Vegetable Juice,น้ำผลไม้-น้ำผัก
2,21,213,Health Supplement / Functional Drink,เครื่องดื่มเพื่อสุขภาพ
2,21,214,Energyr drink,เครื่องดื่มชูกำลัง
2,21,215,Soft Drink,น้ำอัดลมและอื่นๆ
2,21,216,Alcohol,แอลกอฮอลล์
2,22,217,Snack,ขนมขบเคี้ยว
2,22,218,Chocolate & Sweet,ขนมและช้อคโกแลต
2,22,219,Cookies & Biscuits,คุ้กกี้และบิสกิต
2,23,220,Rice / Organics Herb / Dried Fruits,ข้าว / สมุนไพร / ผลไม้อบแห้ง
2,23,221,Cooking Ingredients/ Spicies,เครื่องปรุงอาหาร /  เครื่องเทศ
2,23,222,Oil,น้ำมันพืช
2,23,223,Canned Food,อาหารกระป๋อง
2,23,224,Instant noodle / Soup / Porridge,บะหมี่กึ่งสำเร็จรูป โจ๊กและซุป
2,23,225,Pasta / Noodle,เส้นทำจากแป้งกึ่งสำเร็จรูป
2,23,226,Cereal / Spread / Salad Cream,อาหารเช้า ผลิตภัณฑ์ทาขนมปัง น้ำสลัด
2,23,227,Home Baking / Sweeteners / Sugar,ส่วนผสมทำขนม สารให้ความหวาน และน้ำตาล
2,24,228,Households Product,เครื่องใช้ในครัวเรือน
2,24,229,Cleanning Equipment,อุปกรณ์ทำความสะอาด
2,24,230,Laundry,ผลิตภัณฑ์ทำความสะอาดผ้า
2,24,231,Home Frangrance,ผลิตภัณฑ์ดับกลิ่นและปกป้องภายในบ้าน
2,24,232,Tissue & Papers,กระดาษชำระ
2,24,233,Cleaning,ผลิตภัณฑ์ทำความสะอาด
2,25,234,Paper & Folder,กระดาษและแฟ้ม
2,25,235,Office Supplies,อุปกรณ์สำนักงาน
2,25,236,Stationary,อุปกรณ์เครื่องเขียน
2,26,237,Beverage Chiller,ตู้แช่เครื่องดื่ม
2,26,238,Ice Cream/Ice Freezer,ตู้แช่ไอศกรีม/น้ำแข็ง
2,26,239,Open Showcase,ตู้แช่โชว์สินค้า
2,26,240,Frozen Food Freezer,ตู้แช่อาหารแช่แข็ง
2,27,241,Cash Register/POS,เครื่องบันทึกเงินสด/ POS
2,27,242,Receipt Paper/Thermal Paper,กระดาษใบเสร็จ/กระดาษความร้อน
2,27,243,Barcode Scanner,เครื่องสแกนบาร์โค้ด
2,27,244,Calculator,เครื่องคิดเลข
2,28,245,Counter,เคาน์เตอร์คิดเงิน
2,28,246,Shelf,ชั้นวางสินค้า
2,29,247,Cart / Shopping Basket,รถเข็น/ตะกร้าช็อปปิ้ง
2,29,248,,
2,30,249,Ice Maker,เครื่องทำน้ำแข็ง
2,30,250,Water Filter,เครื่องกรองน้ำ
2,31,251,Juice Dispenser,เครื่องจ่ายน้ำหวาน
2,31,252,Microwave,เตาอบไมโครเวฟ
2,31,253,Water Boiler/Pot,หม้อต้มน้ำร้อน/กาน้ำร้อน
2,31,254,Electric Toaster/ Sandwich,เครื่องปิ้งขนมปัง/แซนวิช
2,31,255,Other Equipment,อุปกรณ์อื่นๆ
2,32,256,CCTV Camera,กล้องวงจรปิด
2,33,257,Minimart Set,จัดเซ็ทเปิดร้านมินิมาร์ท
3,34,258,Hair Dryer,ไดร์เป่าผม
3,34,259,Hand Dryer,เครื่องเป่ามือ
3,34,260,Soap Dispenser,เครื่องจ่ายสบู่เหลว
3,34,261,Automatic Perfume Sprayer,เครื่องพ่นน้ำหอมอัตโนมัติ
3,34,262,Alcohol Sprayer,เครื่องพ่นแอลกอฮอล์
3,34,263,Automatic Faucet,ก๊อกน้ำอัตโนมัติ
3,34,264,Wall-Mounted Irons,ที่วางเตารีดติดผนัง
3,34,265,Mirror,กระจก
3,34,266,Table / Chair,โต๊ะ / เก้าอี้
3,34,267,Luggage,ชั้นวางกระเป๋าสัมภาระ
3,34,268,Hanging Suit,แร็คแขวน / ที่แขวนเสื้อสูท
3,34,269,Clothes Hanger,ไม้แขวนเสื้อ
3,34,270,Towel Bar / Rack,ราวแขวน / ชั้นวางผ้าเช็ดตัว
3,34,271,Insect Trap,เครื่องดักแมลง
3,34,272,Digital Scale,เครื่องชั่งดิจิตอล 
3,34,273,Safe Box,ตู้เซฟ
3,34,274,Telephone,โทรศัพท์
3,34,275,Umbrella,ร่ม
3,34,276,Mattress / Bed Sheet,ที่นอน / ผ้าปูที่นอน
3,34,277,Kettle,กาต้มน้ำ 
3,34,278,Torch,ไฟฉาย
3,34,279,Bathroom Accessories,อุปกรณ์ในห้องน้ำ
3,35,280,Shampoo / Shampoo Bottle,แชมพู / ขวดใส่แชมพู
3,35,281,Conditioner / Conditioner Bottle,ครีมนวด / ขวดใส่ครีมนวด
3,35,282,Body Lotion / Body Lotion Bottle,โลชั่น / ชวดใส่โลชั่น
3,35,283,Towel,ผ้าเช็ดตัว
3,35,284,Glass / Glass Bag,แก้ว / ถุงครอบแก้ว
3,35,285,Sanitary / Laundry Bag,ถุงใส่ผ้าอนามัย / ถุงใส่เสื้อสำหรับซักรีด
3,36,286,Queue Stand,เสากั้นทางเดิน 
3,36,287,Poster Stand,โปสเตอร์สแตนด์
